Stichtag;Geschlecht;Staatsangehörigkeit;Bundesland Schlüssel;Bundesland;Berufsabschluss;Sozialversicherungspflichtig Beschäftigte (SvB)
Sep 23;Frauen;Ausländer;2000000;Hamburg;Akademischer Berufsabschluss;19.500
Sep 23;Frauen;Ausländer;3000000;Niedersachsen;Ohne Berufsabschluss;34.920
Sep 23;Frauen;Ausländer;3000000;Niedersachsen;Anerkannter Berufsabschluss;41.450
Sep 23;Frauen;Ausländer;3000000;Niedersachsen;Akademischer Berufsabschluss;23.030
Sep 23;Frauen;Ausländer;4000000;Bremen;Ohne Berufsabschluss;4.740
Sep 23;Frauen;Ausländer;4000000;Bremen;Anerkannter Berufsabschluss;5.320
Sep 23;Frauen;Ausländer;4000000;Bremen;Akademischer Berufsabschluss;4.080
Sep 23;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;107.410
Sep 23;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;125.870
Sep 23;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;75.100
Sep 23;Frauen;Ausländer;6000000;Hessen;Ohne Berufsabschluss;46.050
Sep 23;Frauen;Ausländer;6000000;Hessen;Anerkannter Berufsabschluss;64.490
Sep 23;Frauen;Ausländer;6000000;Hessen;Akademischer Berufsabschluss;48.860
Sep 23;Frauen;Ausländer;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;21.080
Sep 23;Frauen;Ausländer;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;27.410
Sep 23;Frauen;Ausländer;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;13.270
Sep 23;Frauen;Ausländer;8000000;Baden-Württemberg;Ohne Berufsabschluss;96.390
Sep 23;Frauen;Ausländer;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;141.070
Sep 23;Frauen;Ausländer;8000000;Baden-Württemberg;Akademischer Berufsabschluss;70.480
Sep 23;Frauen;Ausländer;9000000;Bayern;Ohne Berufsabschluss;94.230
Sep 23;Frauen;Ausländer;9000000;Bayern;Anerkannter Berufsabschluss;150.770
Sep 23;Frauen;Ausländer;9000000;Bayern;Akademischer Berufsabschluss;102.780
Sep 23;Frauen;Ausländer;10000000;Saarland;Ohne Berufsabschluss;5.310
Sep 23;Frauen;Ausländer;10000000;Saarland;Anerkannter Berufsabschluss;7.710
Sep 23;Frauen;Ausländer;10000000;Saarland;Akademischer Berufsabschluss;3.460
Sep 23;Frauen;Ausländer;11000000;Berlin;Ohne Berufsabschluss;21.730
Sep 23;Frauen;Ausländer;11000000;Berlin;Anerkannter Berufsabschluss;28.180
Sep 23;Frauen;Ausländer;11000000;Berlin;Akademischer Berufsabschluss;58.400
Sep 23;Frauen;Ausländer;12000000;Brandenburg;Ohne Berufsabschluss;5.760
Sep 23;Frauen;Ausländer;12000000;Brandenburg;Anerkannter Berufsabschluss;9.420
Sep 23;Frauen;Ausländer;12000000;Brandenburg;Akademischer Berufsabschluss;8.470
Sep 23;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;2.590
Sep 23;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;4.230
Sep 23;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;3.600
Sep 23;Frauen;Ausländer;14000000;Sachsen;Ohne Berufsabschluss;7.810
Sep 23;Frauen;Ausländer;14000000;Sachsen;Anerkannter Berufsabschluss;14.730
Sep 23;Frauen;Ausländer;14000000;Sachsen;Akademischer Berufsabschluss;14.500
Sep 23;Frauen;Ausländer;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;3.840
Sep 23;Frauen;Ausländer;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;4.850
Sep 23;Frauen;Ausländer;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;4.530
Sep 23;Frauen;Ausländer;16000000;Thüringen;Ohne Berufsabschluss;5.940
Sep 23;Frauen;Ausländer;16000000;Thüringen;Anerkannter Berufsabschluss;7.320
Sep 23;Frauen;Ausländer;16000000;Thüringen;Akademischer Berufsabschluss;5.460
Sep 23;Frauen;Deutsche;1000000;Schleswig-Holstein;Ohne Berufsabschluss;49.840
Sep 23;Frauen;Deutsche;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;324.100
Sep 23;Frauen;Deutsche;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;68.170
Sep 23;Frauen;Deutsche;2000000;Hamburg;Ohne Berufsabschluss;41.810
Sep 23;Frauen;Deutsche;2000000;Hamburg;Anerkannter Berufsabschluss;229.190
Sep 23;Frauen;Deutsche;2000000;Hamburg;Akademischer Berufsabschluss;127.770
Sep 23;Frauen;Deutsche;3000000;Niedersachsen;Ohne Berufsabschluss;140.660
Sep 23;Frauen;Deutsche;3000000;Niedersachsen;Anerkannter Berufsabschluss;914.860
Sep 23;Frauen;Deutsche;3000000;Niedersachsen;Akademischer Berufsabschluss;198.350
Sep 23;Frauen;Deutsche;4000000;Bremen;Ohne Berufsabschluss;15.390
Sep 23;Frauen;Deutsche;4000000;Bremen;Anerkannter Berufsabschluss;83.040
Sep 23;Frauen;Deutsche;4000000;Bremen;Akademischer Berufsabschluss;28.570
Sep 23;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;363.490
Sep 23;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;1.866.760
Sep 23;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;546.250
Sep 23;Frauen;Deutsche;6000000;Hessen;Ohne Berufsabschluss;111.850
Sep 23;Frauen;Deutsche;6000000;Hessen;Anerkannter Berufsabschluss;641.500
Sep 23;Frauen;Deutsche;6000000;Hessen;Akademischer Berufsabschluss;242.520
Sep 23;Frauen;Deutsche;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;72.850
Sep 23;Frauen;Deutsche;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;425.380
Sep 23;Frauen;Deutsche;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;91.330
Sep 23;Frauen;Deutsche;8000000;Baden-Württemberg;Ohne Berufsabschluss;207.530
Sep 23;Frauen;Deutsche;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;1.219.800
Sep 23;Frauen;Deutsche;8000000;Baden-Württemberg;Akademischer Berufsabschluss;381.290
Sep 23;Frauen;Deutsche;9000000;Bayern;Ohne Berufsabschluss;217.050
Sep 23;Frauen;Deutsche;9000000;Bayern;Anerkannter Berufsabschluss;1.552.560
Sep 23;Frauen;Deutsche;9000000;Bayern;Akademischer Berufsabschluss;453.610
Sep 23;Frauen;Deutsche;10000000;Saarland;Ohne Berufsabschluss;18.620
Sep 23;Frauen;Deutsche;10000000;Saarland;Anerkannter Berufsabschluss;111.750
Sep 23;Frauen;Deutsche;10000000;Saarland;Akademischer Berufsabschluss;22.710
Sep 23;Frauen;Deutsche;11000000;Berlin;Ohne Berufsabschluss;63.750
Sep 23;Frauen;Deutsche;11000000;Berlin;Anerkannter Berufsabschluss;343.870
Sep 23;Frauen;Deutsche;11000000;Berlin;Akademischer Berufsabschluss;223.800
Sep 23;Frauen;Deutsche;12000000;Brandenburg;Ohne Berufsabschluss;28.090
Sep 23;Frauen;Deutsche;12000000;Brandenburg;Anerkannter Berufsabschluss;275.500
Sep 23;Frauen;Deutsche;12000000;Brandenburg;Akademischer Berufsabschluss;61.620
Sep 23;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;21.560
Sep 23;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;200.840
Sep 23;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;41.540
Sep 23;Frauen;Deutsche;14000000;Sachsen;Ohne Berufsabschluss;49.370
Sep 23;Frauen;Deutsche;14000000;Sachsen;Anerkannter Berufsabschluss;518.100
Sep 23;Frauen;Deutsche;14000000;Sachsen;Akademischer Berufsabschluss;146.260
Sep 23;Frauen;Deutsche;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;24.860
Sep 23;Frauen;Deutsche;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;276.970
Sep 23;Frauen;Deutsche;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;53.710
Sep 23;Frauen;Deutsche;16000000;Thüringen;Ohne Berufsabschluss;22.890
Sep 23;Frauen;Deutsche;16000000;Thüringen;Anerkannter Berufsabschluss;267.740
Sep 23;Frauen;Deutsche;16000000;Thüringen;Akademischer Berufsabschluss;56.180
Aug 23;Frauen;Ausländer;1000000;Schleswig-Holstein;Ohne Berufsabschluss;9.700
Aug 23;Frauen;Ausländer;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;11.720
Aug 23;Frauen;Ausländer;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;6.760
Aug 23;Frauen;Ausländer;2000000;Hamburg;Ohne Berufsabschluss;14.240
Aug 23;Frauen;Ausländer;2000000;Hamburg;Anerkannter Berufsabschluss;18.030
Aug 23;Frauen;Ausländer;2000000;Hamburg;Akademischer Berufsabschluss;19.290
Aug 23;Frauen;Ausländer;3000000;Niedersachsen;Ohne Berufsabschluss;34.310
Aug 23;Frauen;Ausländer;3000000;Niedersachsen;Anerkannter Berufsabschluss;40.870
Aug 23;Frauen;Ausländer;3000000;Niedersachsen;Akademischer Berufsabschluss;22.740
Aug 23;Frauen;Ausländer;4000000;Bremen;Ohne Berufsabschluss;4.700
Aug 23;Frauen;Ausländer;4000000;Bremen;Anerkannter Berufsabschluss;5.290
Aug 23;Frauen;Ausländer;4000000;Bremen;Akademischer Berufsabschluss;4.030
Aug 23;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;105.900
Aug 23;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;124.810
Aug 23;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;74.060
Aug 23;Frauen;Ausländer;6000000;Hessen;Ohne Berufsabschluss;45.140
Aug 23;Frauen;Ausländer;6000000;Hessen;Anerkannter Berufsabschluss;63.870
Aug 23;Frauen;Ausländer;6000000;Hessen;Akademischer Berufsabschluss;48.070
Aug 23;Frauen;Ausländer;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;20.450
Aug 23;Frauen;Ausländer;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;27.050
Aug 23;Frauen;Ausländer;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;13.130
Aug 23;Frauen;Ausländer;8000000;Baden-Württemberg;Ohne Berufsabschluss;93.400
Aug 23;Frauen;Ausländer;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;139.870
Aug 23;Frauen;Ausländer;8000000;Baden-Württemberg;Akademischer Berufsabschluss;69.290
Aug 23;Frauen;Ausländer;9000000;Bayern;Ohne Berufsabschluss;89.910
Aug 23;Frauen;Ausländer;9000000;Bayern;Anerkannter Berufsabschluss;149.330
Aug 23;Frauen;Ausländer;9000000;Bayern;Akademischer Berufsabschluss;101.260
Aug 23;Frauen;Ausländer;10000000;Saarland;Ohne Berufsabschluss;5.200
Aug 23;Frauen;Ausländer;10000000;Saarland;Anerkannter Berufsabschluss;7.610
Aug 23;Frauen;Ausländer;10000000;Saarland;Akademischer Berufsabschluss;3.390
Aug 23;Frauen;Ausländer;11000000;Berlin;Ohne Berufsabschluss;21.390
Aug 23;Frauen;Ausländer;11000000;Berlin;Anerkannter Berufsabschluss;27.840
Aug 23;Frauen;Ausländer;11000000;Berlin;Akademischer Berufsabschluss;57.670
Aug 23;Frauen;Ausländer;12000000;Brandenburg;Ohne Berufsabschluss;5.670
Aug 23;Frauen;Ausländer;12000000;Brandenburg;Anerkannter Berufsabschluss;9.350
Aug 23;Frauen;Ausländer;12000000;Brandenburg;Akademischer Berufsabschluss;8.370
Aug 23;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;2.480
Aug 23;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;4.210
Aug 23;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;3.560
Aug 23;Frauen;Ausländer;14000000;Sachsen;Ohne Berufsabschluss;7.440
Aug 23;Frauen;Ausländer;14000000;Sachsen;Anerkannter Berufsabschluss;14.580
Aug 23;Frauen;Ausländer;14000000;Sachsen;Akademischer Berufsabschluss;14.360
Aug 23;Frauen;Ausländer;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;3.650
Aug 23;Frauen;Ausländer;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;4.790
Aug 23;Frauen;Ausländer;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;4.420
Aug 23;Frauen;Ausländer;16000000;Thüringen;Ohne Berufsabschluss;5.610
Aug 23;Frauen;Ausländer;16000000;Thüringen;Anerkannter Berufsabschluss;7.170
Aug 23;Frauen;Ausländer;16000000;Thüringen;Akademischer Berufsabschluss;5.370
Aug 23;Frauen;Deutsche;1000000;Schleswig-Holstein;Ohne Berufsabschluss;48.890
Aug 23;Frauen;Deutsche;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;323.010
Aug 23;Frauen;Deutsche;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;67.580
Aug 23;Frauen;Deutsche;2000000;Hamburg;Ohne Berufsabschluss;41.500
Aug 23;Frauen;Deutsche;2000000;Hamburg;Anerkannter Berufsabschluss;228.770
Aug 23;Frauen;Deutsche;2000000;Hamburg;Akademischer Berufsabschluss;127.280
Aug 23;Frauen;Deutsche;3000000;Niedersachsen;Ohne Berufsabschluss;139.560
Aug 23;Frauen;Deutsche;3000000;Niedersachsen;Anerkannter Berufsabschluss;913.420
Aug 23;Frauen;Deutsche;3000000;Niedersachsen;Akademischer Berufsabschluss;197.070
Aug 23;Frauen;Deutsche;4000000;Bremen;Ohne Berufsabschluss;15.070
Aug 23;Frauen;Deutsche;4000000;Bremen;Anerkannter Berufsabschluss;82.930
Aug 23;Frauen;Deutsche;4000000;Bremen;Akademischer Berufsabschluss;28.430
Aug 23;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;360.530
Aug 23;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;1.863.270
Aug 23;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;543.340
Aug 23;Frauen;Deutsche;6000000;Hessen;Ohne Berufsabschluss;107.910
Aug 23;Frauen;Deutsche;6000000;Hessen;Anerkannter Berufsabschluss;639.190
Aug 23;Frauen;Deutsche;6000000;Hessen;Akademischer Berufsabschluss;240.800
Aug 23;Frauen;Deutsche;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;70.560
Aug 23;Frauen;Deutsche;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;423.670
Aug 23;Frauen;Deutsche;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;90.650
Aug 23;Frauen;Deutsche;8000000;Baden-Württemberg;Ohne Berufsabschluss;192.510
Aug 23;Frauen;Deutsche;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;1.216.740
Aug 23;Frauen;Deutsche;8000000;Baden-Württemberg;Akademischer Berufsabschluss;378.330
Aug 23;Frauen;Deutsche;9000000;Bayern;Ohne Berufsabschluss;198.540
Aug 23;Frauen;Deutsche;9000000;Bayern;Anerkannter Berufsabschluss;1.546.350
Aug 23;Frauen;Deutsche;9000000;Bayern;Akademischer Berufsabschluss;450.610
Aug 23;Frauen;Deutsche;10000000;Saarland;Ohne Berufsabschluss;18.270
Aug 23;Frauen;Deutsche;10000000;Saarland;Anerkannter Berufsabschluss;111.330
Aug 23;Frauen;Deutsche;10000000;Saarland;Akademischer Berufsabschluss;22.610
Aug 23;Frauen;Deutsche;11000000;Berlin;Ohne Berufsabschluss;61.840
Aug 23;Frauen;Deutsche;11000000;Berlin;Anerkannter Berufsabschluss;343.460
Aug 23;Frauen;Deutsche;11000000;Berlin;Akademischer Berufsabschluss;222.670
Aug 23;Frauen;Deutsche;12000000;Brandenburg;Ohne Berufsabschluss;26.970
Aug 23;Frauen;Deutsche;12000000;Brandenburg;Anerkannter Berufsabschluss;275.580
Aug 23;Frauen;Deutsche;12000000;Brandenburg;Akademischer Berufsabschluss;61.530
Aug 23;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;19.620
Aug 23;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;200.770
Aug 23;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;41.410
Aug 23;Frauen;Deutsche;14000000;Sachsen;Ohne Berufsabschluss;45.730
Aug 23;Frauen;Deutsche;14000000;Sachsen;Anerkannter Berufsabschluss;518.400
Aug 23;Frauen;Deutsche;14000000;Sachsen;Akademischer Berufsabschluss;146.030
Aug 23;Frauen;Deutsche;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;23.600
Aug 23;Frauen;Deutsche;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;276.900
Aug 23;Frauen;Deutsche;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;53.530
Aug 23;Frauen;Deutsche;16000000;Thüringen;Ohne Berufsabschluss;21.210
Aug 23;Frauen;Deutsche;16000000;Thüringen;Anerkannter Berufsabschluss;267.740
Aug 23;Frauen;Deutsche;16000000;Thüringen;Akademischer Berufsabschluss;56.130
Jul 23;Frauen;Ausländer;1000000;Schleswig-Holstein;Ohne Berufsabschluss;9.380
Jul 23;Frauen;Ausländer;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;11.570
Jul 23;Frauen;Ausländer;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;6.690
Jul 23;Frauen;Ausländer;2000000;Hamburg;Ohne Berufsabschluss;13.670
Jul 23;Frauen;Ausländer;2000000;Hamburg;Anerkannter Berufsabschluss;17.860
Jul 23;Frauen;Ausländer;2000000;Hamburg;Akademischer Berufsabschluss;18.960
Jul 23;Frauen;Ausländer;3000000;Niedersachsen;Ohne Berufsabschluss;33.120
Jul 23;Frauen;Ausländer;3000000;Niedersachsen;Anerkannter Berufsabschluss;40.330
Jul 23;Frauen;Ausländer;3000000;Niedersachsen;Akademischer Berufsabschluss;22.290
Jul 23;Frauen;Ausländer;4000000;Bremen;Ohne Berufsabschluss;4.520
Jul 23;Frauen;Ausländer;4000000;Bremen;Anerkannter Berufsabschluss;5.250
Jul 23;Frauen;Ausländer;4000000;Bremen;Akademischer Berufsabschluss;4.010
Jul 23;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;102.920
Jul 23;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;123.220
Jul 23;Frauen;Ausländer;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;73.000
Jul 23;Frauen;Ausländer;6000000;Hessen;Ohne Berufsabschluss;44.870
Jul 23;Frauen;Ausländer;6000000;Hessen;Anerkannter Berufsabschluss;63.670
Jul 23;Frauen;Ausländer;6000000;Hessen;Akademischer Berufsabschluss;47.920
Jul 23;Frauen;Ausländer;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;20.100
Jul 23;Frauen;Ausländer;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;26.880
Jul 23;Frauen;Ausländer;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;13.050
Jul 23;Frauen;Ausländer;8000000;Baden-Württemberg;Ohne Berufsabschluss;93.560
Jul 23;Frauen;Ausländer;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;139.580
Jul 23;Frauen;Ausländer;8000000;Baden-Württemberg;Akademischer Berufsabschluss;69.230
Jul 23;Frauen;Ausländer;9000000;Bayern;Ohne Berufsabschluss;90.220
Jul 23;Frauen;Ausländer;9000000;Bayern;Anerkannter Berufsabschluss;149.150
Jul 23;Frauen;Ausländer;9000000;Bayern;Akademischer Berufsabschluss;101.160
Jul 23;Frauen;Ausländer;10000000;Saarland;Ohne Berufsabschluss;5.190
Jul 23;Frauen;Ausländer;10000000;Saarland;Anerkannter Berufsabschluss;7.600
Jul 23;Frauen;Ausländer;10000000;Saarland;Akademischer Berufsabschluss;3.370
Jul 23;Frauen;Ausländer;11000000;Berlin;Ohne Berufsabschluss;21.230
Jul 23;Frauen;Ausländer;11000000;Berlin;Anerkannter Berufsabschluss;27.600
Jul 23;Frauen;Ausländer;11000000;Berlin;Akademischer Berufsabschluss;57.240
Jul 23;Frauen;Ausländer;12000000;Brandenburg;Ohne Berufsabschluss;5.550
Jul 23;Frauen;Ausländer;12000000;Brandenburg;Anerkannter Berufsabschluss;9.300
Jul 23;Frauen;Ausländer;12000000;Brandenburg;Akademischer Berufsabschluss;8.290
Jul 23;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;2.440
Jul 23;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;4.180
Jul 23;Frauen;Ausländer;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;3.460
Jul 23;Frauen;Ausländer;14000000;Sachsen;Ohne Berufsabschluss;7.180
Jul 23;Frauen;Ausländer;14000000;Sachsen;Anerkannter Berufsabschluss;14.410
Jul 23;Frauen;Ausländer;14000000;Sachsen;Akademischer Berufsabschluss;14.210
Jul 23;Frauen;Ausländer;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;3.590
Jul 23;Frauen;Ausländer;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;4.760
Jul 23;Frauen;Ausländer;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;4.440
Jul 23;Frauen;Ausländer;16000000;Thüringen;Ohne Berufsabschluss;5.480
Jul 23;Frauen;Ausländer;16000000;Thüringen;Anerkannter Berufsabschluss;7.110
Jul 23;Frauen;Ausländer;16000000;Thüringen;Akademischer Berufsabschluss;5.290
Jul 23;Frauen;Deutsche;1000000;Schleswig-Holstein;Ohne Berufsabschluss;46.440
Jul 23;Frauen;Deutsche;1000000;Schleswig-Holstein;Anerkannter Berufsabschluss;321.460
Jul 23;Frauen;Deutsche;1000000;Schleswig-Holstein;Akademischer Berufsabschluss;67.030
Jul 23;Frauen;Deutsche;2000000;Hamburg;Ohne Berufsabschluss;39.930
Jul 23;Frauen;Deutsche;2000000;Hamburg;Anerkannter Berufsabschluss;227.770
Jul 23;Frauen;Deutsche;2000000;Hamburg;Akademischer Berufsabschluss;125.530
Jul 23;Frauen;Deutsche;3000000;Niedersachsen;Ohne Berufsabschluss;129.650
Jul 23;Frauen;Deutsche;3000000;Niedersachsen;Anerkannter Berufsabschluss;908.440
Jul 23;Frauen;Deutsche;3000000;Niedersachsen;Akademischer Berufsabschluss;194.030
Jul 23;Frauen;Deutsche;4000000;Bremen;Ohne Berufsabschluss;14.300
Jul 23;Frauen;Deutsche;4000000;Bremen;Anerkannter Berufsabschluss;82.480
Jul 23;Frauen;Deutsche;4000000;Bremen;Akademischer Berufsabschluss;28.120
Jul 23;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Ohne Berufsabschluss;340.440
Jul 23;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Anerkannter Berufsabschluss;1.854.350
Jul 23;Frauen;Deutsche;5000000;Nordrhein-Westfalen;Akademischer Berufsabschluss;539.180
Jul 23;Frauen;Deutsche;6000000;Hessen;Ohne Berufsabschluss;104.710
Jul 23;Frauen;Deutsche;6000000;Hessen;Anerkannter Berufsabschluss;637.590
Jul 23;Frauen;Deutsche;6000000;Hessen;Akademischer Berufsabschluss;239.210
Jul 23;Frauen;Deutsche;7000000;Rheinland-Pfalz;Ohne Berufsabschluss;67.860
Jul 23;Frauen;Deutsche;7000000;Rheinland-Pfalz;Anerkannter Berufsabschluss;422.650
Jul 23;Frauen;Deutsche;7000000;Rheinland-Pfalz;Akademischer Berufsabschluss;89.880
Jul 23;Frauen;Deutsche;8000000;Baden-Württemberg;Ohne Berufsabschluss;194.440
Jul 23;Frauen;Deutsche;8000000;Baden-Württemberg;Anerkannter Berufsabschluss;1.214.460
Jul 23;Frauen;Deutsche;8000000;Baden-Württemberg;Akademischer Berufsabschluss;375.660
Jul 23;Frauen;Deutsche;9000000;Bayern;Ohne Berufsabschluss;200.950
Jul 23;Frauen;Deutsche;9000000;Bayern;Anerkannter Berufsabschluss;1.544.290
Jul 23;Frauen;Deutsche;9000000;Bayern;Akademischer Berufsabschluss;448.030
Jul 23;Frauen;Deutsche;10000000;Saarland;Ohne Berufsabschluss;17.690
Jul 23;Frauen;Deutsche;10000000;Saarland;Anerkannter Berufsabschluss;111.230
Jul 23;Frauen;Deutsche;10000000;Saarland;Akademischer Berufsabschluss;22.490
Jul 23;Frauen;Deutsche;11000000;Berlin;Ohne Berufsabschluss;61.410
Jul 23;Frauen;Deutsche;11000000;Berlin;Anerkannter Berufsabschluss;342.910
Jul 23;Frauen;Deutsche;11000000;Berlin;Akademischer Berufsabschluss;221.320
Jul 23;Frauen;Deutsche;12000000;Brandenburg;Ohne Berufsabschluss;26.140
Jul 23;Frauen;Deutsche;12000000;Brandenburg;Anerkannter Berufsabschluss;275.090
Jul 23;Frauen;Deutsche;12000000;Brandenburg;Akademischer Berufsabschluss;61.080
Jul 23;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Ohne Berufsabschluss;19.090
Jul 23;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Anerkannter Berufsabschluss;200.200
Jul 23;Frauen;Deutsche;13000000;Mecklenburg-Vorpommern;Akademischer Berufsabschluss;41.200
Jul 23;Frauen;Deutsche;14000000;Sachsen;Ohne Berufsabschluss;43.580
Jul 23;Frauen;Deutsche;14000000;Sachsen;Anerkannter Berufsabschluss;517.620
Jul 23;Frauen;Deutsche;14000000;Sachsen;Akademischer Berufsabschluss;145.490
Jul 23;Frauen;Deutsche;15000000;Sachsen-Anhalt;Ohne Berufsabschluss;22.040
Jul 23;Frauen;Deutsche;15000000;Sachsen-Anhalt;Anerkannter Berufsabschluss;276.120
Jul 23;Frauen;Deutsche;15000000;Sachsen-Anhalt;Akademischer Berufsabschluss;53.150
Jul 23;Frauen;Deutsche;16000000;Thüringen;Ohne Berufsabschluss;20.190
Jul 23;Frauen;Deutsche;16000000;Thüringen;Anerkannter Berufsabschluss;267.090
